ID,Gender,18to24,25to34,35to44,45to54,55to64,more64,leftbefore16,left16,left17,left18,somecollege,professional,university,masters,doctorate,USA,NewZealand,OtherC,Australia,Ireland,Canada,UK,Black,Asian,White,WhiteBlack,OtherE,WhiteAsian,BlackAsian,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamines ,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,Lysergic acid diethylamide,Methadone,Magic mushrooms,Nicotine,Fictitious drug Semeron,Volatile substance abuse
118,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51,45,55,44,33,5,7,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0
119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,26,29,50,44,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,44,39,45,51,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,44,39,36,47,4,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,50,31,35,29,36,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,41,45,41,35,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,35,43,43,43,7,6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
125,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,52,48,46,46,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,48,49,44,49,5,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
127,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,44,38,40,42,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,34,40,45,48,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36,44,47,44,44,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,46,38,49,45,4,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,42,36,46,55,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,39,37,57,46,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,33,36,42,42,44,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,41,48,42,43,5,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60,29,44,47,37,1,7,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,50,42,54,52,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,38,34,54,52,7,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,50,48,48,45,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
139,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,34,47,45,48,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
140,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,42,42,49,40,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
141,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,54,42,55,49,40,2,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,44,38,51,46,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,38,37,45,41,5,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
144,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,48,42,51,54,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,32,43,35,42,3,8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,41,38,56,47,7,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,31,45,40,40,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,43,41,44,48,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,32,28,37,44,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,52,41,55,52,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,48,47,47,49,4,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,28,33,46,35,2,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,29,41,39,37,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
154,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,46,34,48,47,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59,30,51,40,46,3,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,42,30,37,45,40,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,40,44,50,43,4,4,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
158,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,47,33,40,47,3,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,33,41,44,41,45,6,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31,36,42,44,44,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46,45,49,42,44,3,7,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
162,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,42,40,54,39,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
163,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,38,40,45,53,48,1,5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
164,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,53,40,44,49,43,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,42,35,52,49,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,38,44,40,52,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,50,31,51,27,27,6,6,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
168,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36,40,39,40,48,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,48,37,41,33,5,7,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
170,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,40,36,47,41,2,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
171,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,49,38,44,44,41,6,7,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,46,58,48,36,7,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,36,43,40,47,4,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,44,54,44,44,5,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,36,30,48,30,6,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
176,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,40,49,51,43,4,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
177,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34,36,40,35,38,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,50,40,37,37,49,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,33,43,48,41,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
180,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,39,39,50,37,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
181,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,44,35,45,48,4,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,37,44,47,48,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,45,44,51,47,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,54,37,48,38,48,2,7,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
185,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36,34,39,47,44,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,39,44,46,48,41,3,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,49,47,45,53,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,34,32,50,46,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,30,31,47,40,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,40,43,44,47,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
191,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,40,40,47,40,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,48,38,47,38,5,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
193,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28,38,45,45,38,6,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,32,43,44,43,1,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27,48,46,43,45,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,42,51,41,48,5,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
197,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,42,42,51,35,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,43,41,37,38,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,43,50,48,42,8,9,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,54,51,54,50,5,6,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
201,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,41,40,50,51,5,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34,33,42,34,50,2,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
203,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,48,43,49,49,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,32,29,37,37,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
205,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,46,54,43,44,3,7,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
206,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,47,48,37,34,8,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,48,50,44,45,6,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,43,42,47,41,3,7,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
209,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,40,45,41,42,5,9,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
210,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,43,53,40,49,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,41,36,43,32,8,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,36,38,50,48,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,44,40,54,46,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
214,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,41,39,37,49,43,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,47,49,51,50,4,9,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
216,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,51,38,41,50,39,4,6,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
217,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,47,48,52,42,6,8,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
218,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,45,49,52,29,8,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,47,40,36,47,3,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
220,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,36,47,50,44,1,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
221,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,38,48,43,43,4,6,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
222,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,43,43,38,48,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
223,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,44,51,50,44,7,9,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
224,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,47,44,50,48,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,49,48,46,47,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,44,52,40,44,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,43,41,52,51,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,46,39,39,46,7,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,42,46,38,41,4,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
230,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,49,47,49,52,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,23,33,47,45,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,32,43,40,44,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36,48,46,44,47,5,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,45,36,49,44,5,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,46,46,37,52,4,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
236,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36,46,37,56,54,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,50,42,45,46,45,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
